au,4.58899934302815
abt,3.995764979598262
ab,3.868052213359704
ag,3.6133715121629546
abp,3.360851699241455
avt,3.186976550023362
av,3.057552170073521
aga,2.8134632694403003
ar,2.6198257176283373
ai,1.9871958324892112
arp,1.942713701900902
az,1.4617280489796902
aj,0.7927
ah,0.46900000000000003
ak,0.3026
